Type,Region,Name,Data Type,Price(USD),Variant Price,Code,GBs,Validity(Days),Slug,Coverage,ID,Billing starts,Pre-Install Days,Speed,Support TopUp Type,Breakout IP,APN,FUP policy,Operator Networks
Single,Senegal,Senegal 20GB 30Days,Data in Total,$38.38,$115.14,SN,20,30,SN_20_30,SN,CKH924,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,NL,internet,,Free [4G]
Single,Senegal,Senegal 2GB/Day,Daily Unlimited,$4.09,$12.27,SN,2,1,SN_2_Daily,SN,PKE109ND6,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,NL,internet,512 Kbps,Free [4G]
Single,Senegal,Senegal 2GB/Day FUP1Mbps,Daily Unlimited,$4.86,$14.58,SN,2,1,SN_2_Daily_1Mbps,SN,P2MXMV6B8,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,NL,internet,1 Mbps,Free [4G]
Single,Senegal,Senegal 3GB 15Days,Data in Total,$6.14,$18.42,SN,3,15,SN_3_15,SN,CKH414,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,NL,internet,,Free [4G]
Single,Senegal,Senegal 3GB 30Days,Data in Total,$6.53,$19.59,SN,3,30,SN_3_30,SN,P175YDXW9,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,NL,internet,,Free [4G]
Single,Senegal,Senegal 3GB/Day FUP1Mbps,Daily Unlimited,$6.91,$20.73,SN,3,1,SN_3_Daily_1Mbps,SN,PP93WAUT0,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,NL,internet,1 Mbps,Free [4G]
Single,Senegal,Senegal 500MB/Day,Daily Unlimited,$1.31,$3.93,SN,0,1,SN_0.5_Daily,SN,PUBJ4WTSC,First Network Connection,180,3G/4G,Non-reloadable,NL,internet,512 Kbps,Free [4G]
Single,Senegal,Senegal 5GB 30Days,Data in Total,$10.24,$30.72,SN,5,30,SN_5_30,SN,CKH443,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,NL,internet,,Free [4G]
Single,Senegal,Senegal 5GB/Day,Daily Unlimited,$8.96,$26.88,SN,5,1,SN_5_Daily,SN,PNKWZ683S,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,NL,internet,512 Kbps,Free [4G]
Single,Serbia,Serbia 10GB 30Days,Data in Total,$6.98,$20.94,RS,10,30,RS_10_30,RS,CKH802,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,UK,plus,,Telenor [4G]
Single,Serbia,Serbia 1GB 7Days,Data in Total,$0.86,$2.58,RS,1,7,RS_1_7,RS,CKH1016,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,UK,plus,,Telenor [4G]
Single,Serbia,Serbia 20GB 30Days,Data in Total,$11.61,$34.83,RS,20,30,RS_20_30,RS,CKH803,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,UK,plus,,Telenor [4G]
Single,Serbia,Serbia 3GB 15Days,Data in Total,$2.29,$6.87,RS,3,15,RS_3_15,RS,CKH677,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,UK,plus,,Telenor [4G]
Single,Serbia,Serbia 3GB 30Days,Data in Total,$2.44,$7.32,RS,3,30,RS_3_30,RS,CKH113,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,UK,plus,,Telenor [4G]
Single,Serbia,Serbia 3GB/Day FUP1Mbps,Daily Unlimited,$2.74,$8.22,RS,3,1,RS_3_Daily_1Mbps,RS,P5KP86NUM,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,UK,plus,1 Mbps,Telenor [4G]
Single,Serbia,Serbia 5GB 30Days,Data in Total,$3.82,$11.46,RS,5,30,RS_5_30,RS,CKH152,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,UK,plus,,Telenor [4G]
Single,Seychelles,Seychelles 10GB 30Days,Data in Total,$32.00,$96.00,SC,10,30,SC_10_30,SC,CKH473,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,SG,e-ideas,,Airtel [4G]
Single,Seychelles,Seychelles 10GB/Day,Daily Unlimited,$30.33,$90.99,SC,10,1,SC_10_Daily,SC,P7CCGNHJF,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,e-ideas,384 Kbps,Airtel [4G]
Single,Seychelles,Seychelles 1GB 7Days,Data in Total,$3.60,$10.80,SC,1,7,SC_1_7,SC,CKH386,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,SG,e-ideas,,Airtel [4G]
Single,Seychelles,Seychelles 1GB/Day,Daily Unlimited,$3.24,$9.72,SC,1,1,SC_1_Daily,SC,PW9P5L2MM,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,SG,e-ideas,512 Kbps,Airtel [4G]
Single,Seychelles,Seychelles 1GB/Day FUP1Mbps,Daily Unlimited,$4.67,$14.01,SC,1,1,SC_1_Daily_1Mbps,SC,PTTGB384X,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,SG,e-ideas,1 Mbps,Airtel [4G]
Single,Seychelles,Seychelles 20GB 30Days,Data in Total,$60.00,$180.00,SC,20,30,SC_20_30,SC,CKH926,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,SG,e-ideas,,Airtel [4G]
Single,Seychelles,Seychelles 2GB/Day FUP1Mbps,Daily Unlimited,$8.87,$26.61,SC,2,1,SC_2_Daily_1Mbps,SC,PQ9RE8AR5,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,SG,e-ideas,1 Mbps,Airtel [4G]
Single,Seychelles,Seychelles 3GB 15Days,Data in Total,$9.60,$28.80,SC,3,15,SC_3_15,SC,CKH415,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,SG,e-ideas,,Airtel [4G]
Single,Seychelles,Seychelles 3GB/Day FUP1Mbps,Daily Unlimited,$12.60,$37.80,SC,3,1,SC_3_Daily_1Mbps,SC,P0W9BDS4U,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,SG,e-ideas,1 Mbps,Airtel [4G]
Single,Seychelles,Seychelles 5GB 30Days,Data in Total,$16.00,$48.00,SC,5,30,SC_5_30,SC,CKH444,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,SG,e-ideas,,Airtel [4G]
Single,Seychelles,Seychelles 5GB/Day,Daily Unlimited,$16.33,$48.99,SC,5,1,SC_5_Daily,SC,PVRLV62R7,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,SG,e-ideas,384 Kbps,Airtel [4G]
Single,Sierra Leone,Sierra Leone 10GB/Day,Daily Unlimited,$29.66,$88.98,SL,10,1,SL_10_Daily,SL,PIMTHTP0S,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,US,wap.tim.it,384 Kbps,"Africell [4G], Orange [4G]"
Single,Sierra Leone,Sierra Leone 1GB/Day,Daily Unlimited,$5.30,$15.90,SL,1,1,SL_1_Daily,SL,PWMZ9GUEM,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,US,wap.tim.it,512 Kbps,"Africell [4G], Orange [4G]"
Single,Sierra Leone,Sierra Leone 2GB/Day,Daily Unlimited,$9.98,$29.94,SL,2,1,SL_2_Daily,SL,PEYH8AX6Q,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,US,wap.tim.it,512 Kbps,"Africell [4G], Orange [4G]"
Single,Sierra Leone,Sierra Leone 500MB/Day,Daily Unlimited,$3.76,$11.28,SL,0,1,SL_0.5_Daily,SL,PH9XM94AL,First Network Connection,180,3G/4G,Non-reloadable,US,wap.tim.it,512 Kbps,"Africell [4G], Orange [4G]"
Single,Singapore,Singapore 10GB 30Days (nonhkip),Data in Total,$6.16,$18.48,SG,10,30,SG_10_30_nonhkip,SG,PWX40HHM7,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG,isp,,StarHub [5G]
Single,Singapore,Singapore 10GB/Day (nonhkip),Daily Unlimited,$6.18,$18.54,SG,10,1,SG_10_Daily_nonhkip,SG,P2J19TTUC,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,isp,512 Kbps,StarHub [5G]
Single,Singapore,Singapore 1GB 7Days (nonhkip),Data in Total,$0.88,$2.64,SG,1,7,SG_1_7_nonhkip,SG,PMYUL0A89,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG,isp,,StarHub [5G]
Single,Singapore,Singapore 1GB/Day (nonhkip),Daily Unlimited,$0.83,$2.49,SG,1,1,SG_1_Daily_nonhkip,SG,P2B5NQ3VH,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,isp,512 Kbps,StarHub [5G]
Single,Singapore,Singapore 1GB/Day FUP1Mbps,Daily Unlimited,$0.50,$1.50,SG,1,1,SG_1_Daily_1Mbps,SG,PK1LYCQ40,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,isp,1 Mbps,StarHub [5G]
Single,Singapore,Singapore 1GB/Day FUP1Mbps (nonhkip),Daily Unlimited,$0.95,$2.85,SG,1,1,SG_1_Daily_1Mbps_nonhkip,SG,P1Q6NXTT4,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,isp,1 Mbps,StarHub [5G]
Single,Singapore,Singapore 20GB 30Days (nonhkip),Data in Total,$10.56,$31.68,SG,20,30,SG_20_30_nonhkip,SG,PN0S4RKN6,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG,isp,,StarHub [5G]
Single,Singapore,Singapore 2GB/Day (nonhkip),Daily Unlimited,$1.58,$4.74,SG,2,1,SG_2_Daily_nonhkip,SG,PHDQJ3J94,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,isp,500 Kbps,StarHub [5G]
Single,Singapore,Singapore 2GB/Day FUP1Mbps,Daily Unlimited,$1.00,$3.00,SG,2,1,SG_2_Daily_1Mbps,SG,PJ3RQ4SH1,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,isp,1 Mbps,StarHub [5G]
Single,Singapore,Singapore 2GB/Day FUP1Mbps (nonhkip),Daily Unlimited,$1.85,$5.55,SG,2,1,SG_2_Daily_1Mbps_nonhkip,SG,P91A2VFQN,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,isp,1 Mbps,StarHub [5G]
Single,Singapore,Singapore 3GB 15Days,Data in Total,$1.45,$4.35,SG,3,15,SG_3_15,SG,JC039,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG,isp,,StarHub [5G]
Single,Singapore,Singapore 3GB 15Days (nonhkip),Data in Total,$2.46,$7.38,SG,3,15,SG_3_15_nonhkip,SG,P8FS5BQQ7,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG,isp,,StarHub [5G]
Single,Singapore,Singapore 3GB 30Days,Data in Total,$1.54,$4.62,SG,3,30,SG_3_30,SG,PR2GUXUD5,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG,isp,,StarHub [5G]
Single,Singapore,Singapore 3GB 30Days (nonhkip),Data in Total,$2.56,$7.68,SG,3,30,SG_3_30_nonhkip,SG,P2MYA87RF,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG,isp,,StarHub [5G]
Single,Singapore,Singapore 3GB/Day FUP1Mbps,Daily Unlimited,$1.83,$5.49,SG,3,1,SG_3_Daily_1Mbps,SG,PDJ421XZU,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,isp,1 Mbps,StarHub [5G]
Single,Singapore,Singapore 3GB/Day FUP1Mbps (nonhkip),Daily Unlimited,$3.12,$9.36,SG,3,1,SG_3_Daily_1Mbps_nonhkip,SG,PHLFNR924,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,isp,1 Mbps,StarHub [5G]
Single,Singapore,Singapore 500MB/Day (nonhkip),Daily Unlimited,$0.48,$1.44,SG,0,1,SG_0.5_Daily_nonhkip,SG,P07TJRC8Y,First Network Connection,180,3G/4G/5G,Non-reloadable,SG,isp,512 Kbps,StarHub [5G]
Single,Singapore,Singapore 50GB 30Days,Data in Total,$17.00,$51.00,SG,50,30,SG_50_30,SG,JC093,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG,isp,,StarHub [5G]
Single,Singapore,Singapore 5GB 30Days (nonhkip),Data in Total,$3.52,$10.56,SG,5,30,SG_5_30_nonhkip,SG,P74SEFQ1M,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG,isp,,StarHub [5G]
Single,Singapore,Singapore 5GB/Day,Daily Unlimited,$3.17,$9.51,SG,5,1,SG_5_Daily,SG,PG085JEMY,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,isp,512 Kbps,StarHub [5G]
Single,Singapore,Singapore 5GB/Day (nonhkip),Daily Unlimited,$3.33,$9.99,SG,5,1,SG_5_Daily_nonhkip,SG,P0SBF5R8A,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,isp,512 Kbps,StarHub [5G]
Single,Slovakia,Slovakia 10GB 30Days,Data in Total,$4.28,$12.84,SK,10,30,SK_10_30,SK,CKH198,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"Orange [5G], O2 [5G]"
Single,Slovakia,Slovakia 10GB/Day,Daily Unlimited,$4.10,$12.30,SK,10,1,SK_10_Daily,SK,PW6FQP47U,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,FR/NL,orange,512 Kbps,"Orange [5G], O2 [5G]"
Single,Slovakia,Slovakia 1GB 7Days,Data in Total,$0.57,$1.71,SK,1,7,SK_1_7,SK,CKH196,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"Orange [5G], O2 [5G]"
Single,Slovakia,Slovakia 1GB/Day FUP1Mbps,Daily Unlimited,$0.63,$1.89,SK,1,1,SK_1_Daily_1Mbps,SK,P1T2EUHZ7,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,FR/NL,orange,1 Mbps,"Orange [5G], O2 [5G]"
Single,Slovakia,Slovakia 20GB 30Days,Data in Total,$8.20,$24.60,SK,20,30,SK_20_30,SK,CKH730,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"Orange [5G], O2 [5G]"
Single,Slovakia,Slovakia 2GB/Day FUP1Mbps,Daily Unlimited,$1.20,$3.60,SK,2,1,SK_2_Daily_1Mbps,SK,PX29QRB5K,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,FR/NL,orange,1 Mbps,"Orange [5G], O2 [5G]"
Single,Slovakia,Slovakia 3GB 15Days,Data in Total,$1.50,$4.50,SK,3,15,SK_3_15,SK,CKH197,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"Orange [5G], O2 [5G]"
Single,Slovakia,Slovakia 3GB 30Days,Data in Total,$1.60,$4.80,SK,3,30,SK_3_30,SK,CKH099,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"Orange [5G], O2 [5G]"
Single,Slovakia,Slovakia 3GB/Day FUP1Mbps,Daily Unlimited,$1.70,$5.10,SK,3,1,SK_3_Daily_1Mbps,SK,P3TSV76UQ,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,FR/NL,orange,1 Mbps,"Orange [5G], O2 [5G]"
Single,Slovakia,Slovakia 50GB 180Days,Data in Total,$28.47,$85.41,SK,50,180,SK_50_180,SK,PG4XMKAYQ,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"Orange [5G], O2 [5G]"
Single,Slovakia,Slovakia 5GB 30Days,Data in Total,$2.38,$7.14,SK,5,30,SK_5_30,SK,CKH138,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"Orange [5G], O2 [5G]"
Single,Slovakia,Slovakia 5GB/Day,Daily Unlimited,$2.05,$6.15,SK,5,1,SK_5_Daily,SK,PZXZL1Y98,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,FR/NL,orange,512 Kbps,"Orange [5G], O2 [5G]"
Single,Slovenia,Slovenia 10GB 30Days,Data in Total,$4.28,$12.84,SI,10,30,SI_10_30,SI,CKH244,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"Telemach [5G], Mobitel [5G]"
Single,Slovenia,Slovenia 10GB/Day,Daily Unlimited,$4.10,$12.30,SI,10,1,SI_10_Daily,SI,P7RAHFVIO,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,FR/NL,orange,512 Kbps,"Telemach [5G], Mobitel [5G]"
Single,Slovenia,Slovenia 1GB 7Days,Data in Total,$0.57,$1.71,SI,1,7,SI_1_7,SI,CKH242,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"Telemach [5G], Mobitel [5G]"
Single,Slovenia,Slovenia 1GB/Day FUP1Mbps,Daily Unlimited,$0.63,$1.89,SI,1,1,SI_1_Daily_1Mbps,SI,PEL2KEQ96,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,FR/NL,orange,1 Mbps,"Telemach [5G], Mobitel [5G]"
Single,Slovenia,Slovenia 20GB 30Days,Data in Total,$8.20,$24.60,SI,20,30,SI_20_30,SI,CKH732,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"Telemach [5G], Mobitel [5G]"
Single,Slovenia,Slovenia 2GB/Day FUP1Mbps,Daily Unlimited,$1.20,$3.60,SI,2,1,SI_2_Daily_1Mbps,SI,PUH173MXV,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,FR/NL,orange,1 Mbps,"Telemach [5G], Mobitel [5G]"
Single,Slovenia,Slovenia 3GB 15Days,Data in Total,$1.50,$4.50,SI,3,15,SI_3_15,SI,CKH243,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"Telemach [5G], Mobitel [5G]"
Single,Slovenia,Slovenia 3GB 30Days,Data in Total,$1.60,$4.80,SI,3,30,SI_3_30,SI,CKH100,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"Telemach [5G], Mobitel [5G]"
Single,Slovenia,Slovenia 3GB/Day FUP1Mbps,Daily Unlimited,$1.70,$5.10,SI,3,1,SI_3_Daily_1Mbps,SI,PVTH5A26X,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,FR/NL,orange,1 Mbps,"Telemach [5G], Mobitel [5G]"
Single,Slovenia,Slovenia 50GB 180Days,Data in Total,$28.74,$86.22,SI,50,180,SI_50_180,SI,PCMQJGTVB,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"Telemach [5G], Mobitel [5G]"
Single,Slovenia,Slovenia 5GB 30Days,Data in Total,$2.38,$7.14,SI,5,30,SI_5_30,SI,CKH139,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"Telemach [5G], Mobitel [5G]"
Single,Slovenia,Slovenia 5GB/Day,Daily Unlimited,$2.05,$6.15,SI,5,1,SI_5_Daily,SI,PSXM5Q34Z,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,FR/NL,orange,512 Kbps,"Telemach [5G], Mobitel [5G]"
Single,South Africa,South Africa 10GB/Day,Daily Unlimited,$10.99,$32.97,ZA,10,1,ZA_10_Daily,ZA,PRH7RW6R9,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,NL/FR,globaldata,512 Kbps,Vodacom [5G]
Single,South Africa,South Africa 1GB/Day FUP1Mbps,Daily Unlimited,$1.61,$4.83,ZA,1,1,ZA_1_Daily_1Mbps,ZA,P3NX4W5YJ,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,NL/FR,globaldata,1 Mbps,Vodacom [5G]
Single,South Africa,South Africa 2GB/Day FUP1Mbps,Daily Unlimited,$3.04,$9.12,ZA,2,1,ZA_2_Daily_1Mbps,ZA,PT5PTJB29,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,NL/FR,globaldata,1 Mbps,Vodacom [5G]
Single,South Africa,South Africa 3GB 15Days,Data in Total,$3.32,$9.96,ZA,3,15,ZA_3_15,ZA,MB031,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,NL/FR,globaldata,,Vodacom [5G]
Single,South Africa,South Africa 3GB/Day FUP1Mbps,Daily Unlimited,$4.19,$12.57,ZA,3,1,ZA_3_Daily_1Mbps,ZA,PNTP4D5H7,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,NL/FR,globaldata,1 Mbps,Vodacom [5G]
Single,South Korea,South Korea 10GB 30Days (nonhkip),Data in Total,$6.60,$19.80,KR,10,30,KR_10_30_nonhkip,KR,PRT9KC28R,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG,e-ideas,,"LG U+ [5G], SKTelecom [5G]"
Single,South Korea,South Korea 10GB/Day (nonhkip),Daily Unlimited,$4.84,$14.52,KR,10,1,KR_10_Daily_nonhkip,KR,P3N7QMR2R,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,e-ideas,384 Kbps,"LG U+ [5G], SKTelecom [5G]"
Single,South Korea,South Korea 1GB 7Days (nonhkip),Data in Total,$0.92,$2.76,KR,1,7,KR_1_7_nonhkip,KR,PU60C7NHY,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG,e-ideas,,"LG U+ [5G], SKTelecom [5G]"
Single,South Korea,South Korea 1GB/Day (nonhkip),Daily Unlimited,$0.83,$2.49,KR,1,1,KR_1_Daily_nonhkip,KR,P20PMGJQ5,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,e-ideas,512 Kbps,"LG U+ [5G], SKTelecom [5G]"
Single,South Korea,South Korea 1GB/Day FUP1Mbps,Daily Unlimited,$0.80,$2.40,KR,1,1,KR_1_Daily_1Mbps,KR,PHS2X3TP1,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,e-ideas,1 Mbps,"LG U+ [5G], SKTelecom [5G]"
Single,South Korea,South Korea 1GB/Day FUP1Mbps (nonhkip),Daily Unlimited,$0.83,$2.49,KR,1,1,KR_1_Daily_1Mbps_nonhkip,KR,P8RUHU06N,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,e-ideas,1 Mbps,"LG U+ [5G], SKTelecom [5G]"
Single,South Korea,South Korea 20GB 30Days (nonhkip),Data in Total,$11.00,$33.00,KR,20,30,KR_20_30_nonhkip,KR,PXYKK106H,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG,e-ideas,,"LG U+ [5G], SKTelecom [5G]"
Single,South Korea,South Korea 2GB/Day,Daily Unlimited,$1.60,$4.80,KR,2,1,KR_2_Daily,KR,PD97RF0HS,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,e-ideas,512 Kbps,"LG U+ [5G], SKTelecom [5G]"
Single,South Korea,South Korea 2GB/Day (nonhkip),Daily Unlimited,$1.45,$4.35,KR,2,1,KR_2_Daily_nonhkip,KR,PLF859LWP,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,e-ideas,512 Kbps,"LG U+ [5G], SKTelecom [5G]"
Single,South Korea,South Korea 2GB/Day FUP1Mbps,Daily Unlimited,$1.50,$4.50,KR,2,1,KR_2_Daily_1Mbps,KR,P0K7AN8FF,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,e-ideas,1 Mbps,"LG U+ [5G], SKTelecom [5G]"
Single,South Korea,South Korea 2GB/Day FUP1Mbps (nonhkip),Daily Unlimited,$1.58,$4.74,KR,2,1,KR_2_Daily_1Mbps_nonhkip,KR,PK34L0YRV,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,e-ideas,1 Mbps,"LG U+ [5G], SKTelecom [5G]"
Single,South Korea,South Korea 3GB 15Days (nonhkip),Data in Total,$2.28,$6.84,KR,3,15,KR_3_15_nonhkip,KR,P2FQ0VL1B,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG,e-ideas,,"LG U+ [5G], SKTelecom [5G]"
Single,South Korea,South Korea 3GB 30Days,Data in Total,$1.80,$5.40,KR,3,30,KR_3_30,KR,PBH8K67KC,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG,e-ideas,,"LG U+ [5G], SKTelecom [5G]"
Single,South Korea,South Korea 3GB 30Days (nonhkip),Data in Total,$2.51,$7.53,KR,3,30,KR_3_30_nonhkip,KR,P5K9WQ4EF,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG,e-ideas,,"LG U+ [5G], SKTelecom [5G]"
Single,South Korea,South Korea 3GB/Day,Daily Unlimited,$2.40,$7.20,KR,3,1,KR_3_Daily,KR,P8Z0SR4YM,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,e-ideas,512 Kbps,"LG U+ [5G], SKTelecom [5G]"
Single,South Korea,South Korea 3GB/Day (nonhkip),Daily Unlimited,$1.84,$5.52,KR,3,1,KR_3_Daily_nonhkip,KR,P0VZY58TB,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,e-ideas,512 Kbps,"LG U+ [5G], SKTelecom [5G]"
Single,South Korea,South Korea 3GB/Day FUP1Mbps,Daily Unlimited,$2.64,$7.92,KR,3,1,KR_3_Daily_1Mbps,KR,PP9K1SQ3A,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,SG,e-ideas,1 Mbps,"LG U+ [5G], SKTelecom [5G]"
